id,order_id,item_id,item_name,qty,price,cost
1204,853,111,Glass Slippers,3,38.97,11.7
1205,1696,117,Cape,1,12.99,7.14
1206,1401,120,Tattered Suit,4,119.96,42
1207,1407,124,Crazy Hair Wig,1,5.99,0.6
1208,1275,147,Pinata,1,12.99,5.2
1209,1470,109,Eyepatch,1,4.99,2.5
1210,1492,136,Cleats,3,38.97,23.37
1211,1672,137,Baseball Uniform,2,43.98,19.8
1212,1388,125,Face Paint,2,13.98,1.4
1213,1090,141,Forks,2,5.98,3.28
1214,1207,109,Eyepatch,2,9.98,5
1215,909,120,Tattered Suit,4,119.96,42
1216,1532,109,Eyepatch,1,4.99,2.5
1217,1648,138,Balloon,2,3.98,1.6
1218,1170,146,Tablecloth,2,11.98,6.58
1219,1084,126,Glasses,2,5.98,0.9
1220,968,148,Pin-the-tail,1,8.99,3.15
1221,1073,142,Knives,3,8.97,0.9
1222,903,121,Bolt,4,11.96,4.2
1223,1695,131,Scrubs,2,30.98,4.64
1224,1618,147,Pinata,4,51.96,20.8
1225,1141,115,Robes,3,107.97,59.37
1226,1041,137,Baseball Uniform,4,87.96,39.6
1227,1399,149,Ping Pong Balls,1,2.99,0.6
1228,1758,148,Pin-the-tail,1,8.99,3.15
1229,807,103,Handkerchief,2,9.98,1.5
1230,1444,142,Knives,1,2.99,0.3
1231,1043,114,Pointy Hat,1,4.99,1
1232,1612,144,Plates,3,5.97,1.5
1233,1443,104,Spurs,2,49.98,5
1234,963,147,Pinata,3,38.97,15.6
1235,1244,132,Bone Suite,2,31.98,6.4
1236,993,130,Stethoscope,1,11.99,4.8
1237,809,132,Bone Suite,1,15.99,3.2
1238,1563,138,Balloon,4,7.96,3.2
1239,1709,131,Scrubs,3,46.47,6.96
1240,1154,113,Sheet w/ Holes,3,10.77,2.7
1241,1753,138,Balloon,1,1.99,0.8
1242,907,124,Crazy Hair Wig,1,5.99,0.6
1243,1258,132,Bone Suite,3,47.97,9.6
1244,939,119,Superhero Suit,2,65.98,36.28
1245,1250,135,Bat,3,41.97,6.3
1246,1206,147,Pinata,4,51.96,20.8
1247,901,136,Cleats,3,38.97,23.37
1248,1167,110,Ball Gown,3,107.97,27
1249,794,141,Forks,4,11.96,6.56
1250,1418,112,Necklace,2,11.98,5.4
1251,1430,141,Forks,2,5.98,3.28
1252,997,135,Bat,4,55.96,8.4
1253,1126,115,Robes,3,107.97,59.37
1254,1348,116,Wand,3,38.97,5.85
1255,1615,127,Brown Wig,4,27.96,8.4
1256,1583,120,Tattered Suit,2,59.98,21
1257,1046,136,Cleats,2,25.98,15.58
1258,1282,142,Knives,3,8.97,0.9
1259,1545,129,Red Wig,2,13.98,6.3
1260,1002,111,Glass Slippers,4,51.96,15.6
1261,1195,143,Napkins,1,2.99,1.5
1262,1137,116,Wand,1,12.99,1.95
1263,1644,132,Bone Suite,1,15.99,3.2
1264,815,125,Face Paint,3,20.97,2.1
1265,940,106,Pirate Hat,3,53.97,8.1
1266,924,113,Sheet w/ Holes,2,7.18,1.8
1267,1580,115,Robes,4,143.96,79.16
1268,1093,143,Napkins,4,11.96,6
1269,835,120,Tattered Suit,3,89.97,31.5
1270,1515,118,Tights,3,26.97,16.17
1271,1641,142,Knives,1,2.99,0.3
1272,939,112,Necklace,4,23.96,10.8
1273,1722,101,Cowboy Hat,2,79.98,24
1274,1361,117,Cape,4,51.96,28.56
1275,1129,111,Glass Slippers,3,38.97,11.7
1276,792,141,Forks,4,11.96,6.56
1277,1204,127,Brown Wig,3,20.97,6.3
1278,1756,119,Superhero Suit,3,98.97,54.42
1279,985,116,Wand,1,12.99,1.95
1280,868,143,Napkins,2,5.98,3
1281,1076,144,Plates,3,5.97,1.5
1282,1754,109,Eyepatch,2,9.98,5
1283,1186,106,Pirate Hat,1,17.99,2.7
1284,1116,140,Cups,1,3.99,2.19
1285,1359,139,Streamers,2,3.98,0.4
1286,1600,139,Streamers,2,3.98,0.4
1287,1381,134,Baseball Hat,1,4.99,2.99
1288,955,129,Red Wig,1,6.99,3.15
1289,1698,138,Balloon,2,3.98,1.6
1290,844,128,Blonde Wig,4,27.96,9.8
1291,887,107,Pirate Boots,4,47.96,4.8
1292,883,139,Streamers,1,1.99,0.2
1293,1216,128,Blonde Wig,4,27.96,9.8
1294,889,135,Bat,2,27.98,4.2
1295,1436,120,Tattered Suit,3,89.97,31.5
1296,808,105,Chaps,1,16.99,7.65
1297,1438,139,Streamers,4,7.96,0.8
1298,840,107,Pirate Boots,2,23.98,2.4
1299,1008,105,Chaps,4,67.96,30.6
1300,1514,112,Necklace,4,23.96,10.8
1301,1505,138,Balloon,1,1.99,0.8
1302,910,108,Hook,3,14.97,8.97
1303,1625,137,Baseball Uniform,3,65.97,29.7
1304,1274,106,Pirate Hat,3,53.97,8.1
1305,1675,127,Brown Wig,4,27.96,8.4
1306,1567,144,Plates,2,3.98,1
1307,1337,104,Spurs,4,99.96,10
1308,1018,115,Robes,4,143.96,79.16
1309,1114,120,Tattered Suit,3,89.97,31.5
1310,848,131,Scrubs,4,61.96,9.28
1311,1384,141,Forks,3,8.97,4.92
1312,850,125,Face Paint,2,13.98,1.4
1313,1024,104,Spurs,3,74.97,7.5
1314,904,137,Baseball Uniform,1,21.99,9.9
1315,1231,141,Forks,2,5.98,3.28
1316,944,137,Baseball Uniform,3,65.97,29.7
1317,1460,118,Tights,3,26.97,16.17
1318,1032,123,Thick Rubber Gloves,2,7.98,3.2
1319,1274,125,Face Paint,1,6.99,0.7
1320,991,142,Knives,3,8.97,0.9
1321,1602,121,Bolt,3,8.97,3.15
1322,807,123,Thick Rubber Gloves,4,15.96,6.4
1323,941,115,Robes,3,107.97,59.37
1324,1488,140,Cups,2,7.98,4.38
1325,789,133,Skull Mask,3,14.97,2.25
1326,906,145,Banner,3,23.97,13.17
1327,1434,103,Handkerchief,4,19.96,3
1328,1079,130,Stethoscope,2,23.98,9.6
1329,1399,122,Lab Coat,3,38.97,9.75
1330,1516,130,Stethoscope,4,47.96,19.2
1331,1542,108,Hook,4,19.96,11.96
1332,1066,141,Forks,2,5.98,3.28
1333,1538,103,Handkerchief,3,14.97,2.25
1334,881,101,Cowboy Hat,3,119.97,36
1335,771,130,Stethoscope,1,11.99,4.8
1336,1011,146,Tablecloth,4,23.96,13.16
1337,1492,142,Knives,1,2.99,0.3
1338,1687,141,Forks,1,2.99,1.64
1339,1567,121,Bolt,4,11.96,4.2
1340,983,145,Banner,2,15.98,8.78
1341,1182,141,Forks,2,5.98,3.28
1342,1525,109,Eyepatch,1,4.99,2.5
1343,1581,129,Red Wig,3,20.97,9.45
1344,1672,123,Thick Rubber Gloves,1,3.99,1.6
1345,1153,105,Chaps,3,50.97,22.95
1346,1535,124,Crazy Hair Wig,1,5.99,0.6
1347,1627,146,Tablecloth,2,11.98,6.58
1348,1066,146,Tablecloth,4,23.96,13.16
1349,1161,133,Skull Mask,1,4.99,0.75
1350,1741,135,Bat,2,27.98,4.2
1351,1607,147,Pinata,3,38.97,15.6
1352,1760,102,Cowboy Boots,2,55.98,11.2
1353,1102,117,Cape,4,51.96,28.56
1354,1279,104,Spurs,2,49.98,5
1355,1660,123,Thick Rubber Gloves,4,15.96,6.4
1356,1379,116,Wand,4,51.96,7.8
1357,834,111,Glass Slippers,1,12.99,3.9
1358,864,129,Red Wig,2,13.98,6.3
1359,1666,101,Cowboy Hat,3,119.97,36
1360,1711,128,Blonde Wig,3,20.97,7.35
1361,1432,145,Banner,1,7.99,4.39
1362,1439,137,Baseball Uniform,4,87.96,39.6
1363,1598,148,Pin-the-tail,3,26.97,9.45
1364,1360,145,Banner,2,15.98,8.78
1365,1570,134,Baseball Hat,2,9.98,5.98
1366,855,148,Pin-the-tail,3,26.97,9.45
1367,1375,109,Eyepatch,4,19.96,10
1368,1716,114,Pointy Hat,1,4.99,1
1369,974,140,Cups,1,3.99,2.19
1370,800,131,Scrubs,4,61.96,9.28
1371,1552,143,Napkins,1,2.99,1.5
1372,1014,129,Red Wig,1,6.99,3.15
1373,1392,126,Glasses,3,8.97,1.35
1374,1033,103,Handkerchief,3,14.97,2.25
1375,1636,109,Eyepatch,4,19.96,10
1376,1061,121,Bolt,2,5.98,2.1
1377,1113,142,Knives,3,8.97,0.9
1378,1055,109,Eyepatch,2,9.98,5
1379,847,140,Cups,1,3.99,2.19
1380,1024,147,Pinata,2,25.98,10.4
1381,793,123,Thick Rubber Gloves,1,3.99,1.6
1382,996,145,Banner,2,15.98,8.78
1383,860,142,Knives,4,11.96,1.2
1384,1274,135,Bat,3,41.97,6.3
1385,1345,125,Face Paint,3,20.97,2.1
1386,1487,125,Face Paint,1,6.99,0.7
1387,1473,136,Cleats,2,25.98,15.58
1388,884,123,Thick Rubber Gloves,2,7.98,3.2
1389,1642,145,Banner,2,15.98,8.78
1390,1655,104,Spurs,3,74.97,7.5
1391,1114,140,Cups,1,3.99,2.19
1392,841,106,Pirate Hat,1,17.99,2.7
1393,1072,119,Superhero Suit,3,98.97,54.42
1394,1183,104,Spurs,4,99.96,10
1395,821,132,Bone Suite,4,63.96,12.8
1396,1420,125,Face Paint,1,6.99,0.7
1397,1328,129,Red Wig,1,6.99,3.15
1398,1602,114,Pointy Hat,4,19.96,4
1399,1689,136,Cleats,1,12.99,7.79
1400,1441,140,Cups,4,15.96,8.76
1401,1417,114,Pointy Hat,2,9.98,2
1402,1610,110,Ball Gown,4,143.96,36
1403,1728,103,Handkerchief,3,14.97,2.25
1404,1324,137,Baseball Uniform,2,43.98,19.8
1405,1498,125,Face Paint,4,27.96,2.8
1406,1166,149,Ping Pong Balls,2,5.98,1.2
1407,1750,110,Ball Gown,2,71.98,18
1408,980,109,Eyepatch,4,19.96,10
1409,1080,105,Chaps,1,16.99,7.65
1410,1616,145,Banner,1,7.99,4.39
1411,1234,112,Necklace,3,17.97,8.1
1412,1538,107,Pirate Boots,3,35.97,3.6
1413,1088,109,Eyepatch,3,14.97,7.5
1414,902,143,Napkins,2,5.98,3
1415,1048,144,Plates,1,1.99,0.5
1416,872,138,Balloon,4,7.96,3.2
1417,1490,103,Handkerchief,3,14.97,2.25
1418,1117,146,Tablecloth,3,17.97,9.87
1419,1556,116,Wand,1,12.99,1.95
1420,1636,134,Baseball Hat,4,19.96,11.96
1421,1493,115,Robes,3,107.97,59.37
1422,1392,114,Pointy Hat,1,4.99,1
1423,903,116,Wand,4,51.96,7.8
1424,1344,121,Bolt,1,2.99,1.05
1425,801,143,Napkins,1,2.99,1.5
1426,1058,124,Crazy Hair Wig,2,11.98,1.2
1427,1190,112,Necklace,3,17.97,8.1
1428,1536,130,Stethoscope,1,11.99,4.8
1429,1062,107,Pirate Boots,4,47.96,4.8
1430,1559,125,Face Paint,3,20.97,2.1
1431,912,123,Thick Rubber Gloves,3,11.97,4.8
1432,1724,107,Pirate Boots,3,35.97,3.6
1433,1457,106,Pirate Hat,3,53.97,8.1
1434,1432,143,Napkins,1,2.99,1.5
1435,1153,112,Necklace,3,17.97,8.1
1436,1174,131,Scrubs,2,30.98,4.64
1437,1264,142,Knives,4,11.96,1.2
1438,906,114,Pointy Hat,3,14.97,3
1439,1085,146,Tablecloth,2,11.98,6.58
1440,961,101,Cowboy Hat,2,79.98,24
1441,1406,147,Pinata,3,38.97,15.6
1442,1415,110,Ball Gown,4,143.96,36
1443,1742,144,Plates,1,1.99,0.5
1444,995,128,Blonde Wig,4,27.96,9.8
1445,1230,148,Pin-the-tail,1,8.99,3.15
1446,1356,115,Robes,2,71.98,39.58
1447,1364,129,Red Wig,4,27.96,12.6
1448,862,124,Crazy Hair Wig,2,11.98,1.2
1449,1165,130,Stethoscope,4,47.96,19.2
1450,904,128,Blonde Wig,1,6.99,2.45
1451,1383,109,Eyepatch,4,19.96,10
1452,1381,145,Banner,4,31.96,17.56
1453,1508,109,Eyepatch,3,14.97,7.5
1454,1640,134,Baseball Hat,1,4.99,2.99
1455,1745,115,Robes,1,35.99,19.79
1456,803,104,Spurs,2,49.98,5
1457,1312,136,Cleats,2,25.98,15.58
1458,1019,145,Banner,1,7.99,4.39
1459,1375,146,Tablecloth,1,5.99,3.29
1460,1372,130,Stethoscope,1,11.99,4.8
1461,1214,129,Red Wig,1,6.99,3.15
1462,1375,101,Cowboy Hat,2,79.98,24
1463,1445,116,Wand,3,38.97,5.85
1464,867,134,Baseball Hat,1,4.99,2.99
1465,1141,147,Pinata,3,38.97,15.6
1466,1384,134,Baseball Hat,1,4.99,2.99
1467,1659,147,Pinata,4,51.96,20.8
1468,1297,128,Blonde Wig,4,27.96,9.8
1469,951,149,Ping Pong Balls,2,5.98,1.2
1470,1283,142,Knives,1,2.99,0.3
1471,830,145,Banner,2,15.98,8.78
1472,1677,149,Ping Pong Balls,2,5.98,1.2
1473,1512,114,Pointy Hat,1,4.99,1
1474,1205,146,Tablecloth,4,23.96,13.16
1475,905,149,Ping Pong Balls,2,5.98,1.2
1476,1174,109,Eyepatch,4,19.96,10
1477,1158,105,Chaps,3,50.97,22.95
1478,1219,122,Lab Coat,2,25.98,6.5
1479,1055,119,Superhero Suit,1,32.99,18.14
1480,1408,118,Tights,1,8.99,5.39
1481,1172,108,Hook,4,19.96,11.96
1482,1469,132,Bone Suite,1,15.99,3.2
1483,1503,134,Baseball Hat,2,9.98,5.98
1484,1008,137,Baseball Uniform,3,65.97,29.7
1485,775,136,Cleats,2,25.98,15.58
1486,930,145,Banner,4,31.96,17.56
1487,1640,148,Pin-the-tail,4,35.96,12.6
1488,1689,102,Cowboy Boots,2,55.98,11.2
1489,1041,128,Blonde Wig,3,20.97,7.35
1490,818,144,Plates,1,1.99,0.5
1491,1323,129,Red Wig,2,13.98,6.3
1492,1322,132,Bone Suite,4,63.96,12.8
1493,1356,125,Face Paint,3,20.97,2.1
1494,1729,136,Cleats,2,25.98,15.58
1495,1408,128,Blonde Wig,4,27.96,9.8
1496,1431,107,Pirate Boots,4,47.96,4.8
1497,1265,118,Tights,3,26.97,16.17
1498,869,137,Baseball Uniform,4,87.96,39.6
1499,1275,104,Spurs,2,49.98,5
1500,1564,109,Eyepatch,3,14.97,7.5
1501,1060,122,Lab Coat,1,12.99,3.25
1502,1510,144,Plates,3,5.97,1.5
1503,1518,140,Cups,4,15.96,8.76
1504,775,138,Balloon,3,5.97,2.4
1505,1036,111,Glass Slippers,2,25.98,7.8
1506,1084,137,Baseball Uniform,2,43.98,19.8
1507,1049,113,Sheet w/ Holes,3,10.77,2.7
1508,1235,142,Knives,4,11.96,1.2
1509,1115,133,Skull Mask,4,19.96,3
1510,1751,115,Robes,3,107.97,59.37
1511,1544,122,Lab Coat,2,25.98,6.5
1512,1671,127,Brown Wig,1,6.99,2.1
1513,1448,103,Handkerchief,4,19.96,3
1514,1424,113,Sheet w/ Holes,2,7.18,1.8
1515,1583,119,Superhero Suit,4,131.96,72.56
1516,850,104,Spurs,2,49.98,5
1517,1700,125,Face Paint,3,20.97,2.1
1518,1492,134,Baseball Hat,4,19.96,11.96
1519,803,130,Stethoscope,4,47.96,19.2
1520,833,143,Napkins,1,2.99,1.5
1521,926,109,Eyepatch,2,9.98,5
1522,1402,120,Tattered Suit,1,29.99,10.5
1523,1116,143,Napkins,3,8.97,4.5
1524,1115,113,Sheet w/ Holes,1,3.59,0.9
1525,1355,147,Pinata,1,12.99,5.2
1526,1390,139,Streamers,3,5.97,0.6
1527,1382,129,Red Wig,2,13.98,6.3
1528,1018,143,Napkins,3,8.97,4.5
1529,960,120,Tattered Suit,1,29.99,10.5
1530,1282,129,Red Wig,4,27.96,12.6
1531,876,135,Bat,3,41.97,6.3
1532,908,134,Baseball Hat,2,9.98,5.98
1533,1316,113,Sheet w/ Holes,3,10.77,2.7
1534,1342,105,Chaps,3,50.97,22.95
1535,1600,133,Skull Mask,1,4.99,0.75
1536,933,101,Cowboy Hat,2,79.98,24
1537,1222,145,Banner,2,15.98,8.78
1538,1516,105,Chaps,4,67.96,30.6
1539,782,128,Blonde Wig,2,13.98,4.9
1540,942,119,Superhero Suit,1,32.99,18.14
1541,1450,138,Balloon,1,1.99,0.8
1542,1305,137,Baseball Uniform,2,43.98,19.8
1543,825,143,Napkins,3,8.97,4.5
1544,1191,148,Pin-the-tail,4,35.96,12.6
1545,1275,117,Cape,1,12.99,7.14
1546,1695,120,Tattered Suit,3,89.97,31.5
1547,1689,149,Ping Pong Balls,2,5.98,1.2
1548,1226,104,Spurs,4,99.96,10
1549,1641,113,Sheet w/ Holes,2,7.18,1.8
1550,1264,138,Balloon,1,1.99,0.8
1551,865,135,Bat,1,13.99,2.1
1552,1103,141,Forks,1,2.99,1.64
1553,1431,130,Stethoscope,4,47.96,19.2
1554,1578,123,Thick Rubber Gloves,3,11.97,4.8
1555,1063,144,Plates,4,7.96,2
1556,1672,125,Face Paint,4,27.96,2.8
1557,808,102,Cowboy Boots,2,55.98,11.2
1558,1519,138,Balloon,3,5.97,2.4
1559,1419,117,Cape,4,51.96,28.56
1560,1266,104,Spurs,2,49.98,5
1561,1519,133,Skull Mask,3,14.97,2.25
1562,984,125,Face Paint,4,27.96,2.8
1563,1101,138,Balloon,1,1.99,0.8
1564,1482,139,Streamers,4,7.96,0.8
1565,917,130,Stethoscope,2,23.98,9.6
1566,1705,123,Thick Rubber Gloves,1,3.99,1.6
1567,1253,123,Thick Rubber Gloves,3,11.97,4.8
1568,1203,143,Napkins,2,5.98,3
1569,1574,123,Thick Rubber Gloves,2,7.98,3.2
1570,1618,145,Banner,3,23.97,13.17
1571,1703,133,Skull Mask,1,4.99,0.75
1572,1152,141,Forks,3,8.97,4.92
1573,1675,126,Glasses,2,5.98,0.9
1574,1246,134,Baseball Hat,3,14.97,8.97
1575,1073,141,Forks,3,8.97,4.92
1576,1523,115,Robes,1,35.99,19.79
1577,1729,135,Bat,2,27.98,4.2
1578,1126,115,Robes,4,143.96,79.16
1579,826,113,Sheet w/ Holes,1,3.59,0.9
1580,1237,104,Spurs,4,99.96,10
1581,1754,132,Bone Suite,2,31.98,6.4
1582,1133,147,Pinata,2,25.98,10.4
1583,1315,136,Cleats,4,51.96,31.16
1584,1374,148,Pin-the-tail,4,35.96,12.6
1585,824,123,Thick Rubber Gloves,1,3.99,1.6
1586,903,110,Ball Gown,3,107.97,27
1587,1055,117,Cape,3,38.97,21.42
1588,1220,148,Pin-the-tail,3,26.97,9.45
1589,1711,135,Bat,2,27.98,4.2
1590,1238,112,Necklace,1,5.99,2.7
1591,1300,135,Bat,4,55.96,8.4
1592,1126,143,Napkins,1,2.99,1.5
1593,1486,120,Tattered Suit,2,59.98,21
1594,1507,127,Brown Wig,1,6.99,2.1
1595,1513,104,Spurs,1,24.99,2.5
1596,1094,129,Red Wig,3,20.97,9.45
1597,1009,133,Skull Mask,4,19.96,3
1598,1570,140,Cups,4,15.96,8.76
1599,1450,109,Eyepatch,1,4.99,2.5
1600,1578,124,Crazy Hair Wig,1,5.99,0.6
1601,1747,142,Knives,1,2.99,0.3
1602,1681,124,Crazy Hair Wig,2,11.98,1.2
1603,1392,126,Glasses,1,2.99,0.45
1604,1541,148,Pin-the-tail,4,35.96,12.6
1605,1761,121,Bolt,4,11.96,4.2
1606,1151,135,Bat,2,27.98,4.2
1607,1543,132,Bone Suite,4,63.96,12.8
1608,1137,111,Glass Slippers,4,51.96,15.6
1609,1403,141,Forks,1,2.99,1.64
1610,1308,117,Cape,3,38.97,21.42
1611,1714,109,Eyepatch,2,9.98,5
1612,808,144,Plates,3,5.97,1.5
1613,1116,132,Bone Suite,4,63.96,12.8
1614,1428,105,Chaps,2,33.98,15.3
1615,1195,146,Tablecloth,1,5.99,3.29
1616,1716,117,Cape,2,25.98,14.28
1617,1681,108,Hook,3,14.97,8.97
1618,844,132,Bone Suite,1,15.99,3.2
1619,1158,134,Baseball Hat,4,19.96,11.96
1620,1631,124,Crazy Hair Wig,3,17.97,1.8
1621,1399,111,Glass Slippers,3,38.97,11.7
1622,1433,149,Ping Pong Balls,4,11.96,2.4
1623,1034,112,Necklace,1,5.99,2.7
1624,1364,140,Cups,3,11.97,6.57
1625,986,140,Cups,3,11.97,6.57
1626,1032,106,Pirate Hat,2,35.98,5.4
1627,1013,111,Glass Slippers,4,51.96,15.6
1628,860,137,Baseball Uniform,3,65.97,29.7
1629,1438,142,Knives,1,2.99,0.3
1630,1070,116,Wand,2,25.98,3.9
1631,1283,139,Streamers,4,7.96,0.8
1632,824,140,Cups,2,7.98,4.38
1633,1694,128,Blonde Wig,4,27.96,9.8
1634,951,129,Red Wig,2,13.98,6.3
1635,1618,129,Red Wig,4,27.96,12.6
1636,1590,103,Handkerchief,3,14.97,2.25
1637,1690,141,Forks,3,8.97,4.92
1638,1232,107,Pirate Boots,3,35.97,3.6
1639,1693,104,Spurs,3,74.97,7.5
1640,1540,111,Glass Slippers,4,51.96,15.6
1641,1348,126,Glasses,4,11.96,1.8
1642,1683,115,Robes,3,107.97,59.37
1643,846,104,Spurs,2,49.98,5
1644,980,106,Pirate Hat,1,17.99,2.7
1645,1086,110,Ball Gown,4,143.96,36
1646,1677,143,Napkins,2,5.98,3
1647,1035,130,Stethoscope,2,23.98,9.6
1648,853,108,Hook,1,4.99,2.99
1649,1679,122,Lab Coat,3,38.97,9.75
1650,1181,105,Chaps,4,67.96,30.6
1651,1464,146,Tablecloth,2,11.98,6.58
1652,1049,148,Pin-the-tail,3,26.97,9.45
1653,1706,113,Sheet w/ Holes,3,10.77,2.7
1654,819,146,Tablecloth,1,5.99,3.29
1655,1613,113,Sheet w/ Holes,3,10.77,2.7
1656,1331,141,Forks,2,5.98,3.28
1657,1303,101,Cowboy Hat,3,119.97,36
1658,1094,116,Wand,4,51.96,7.8
1659,1491,130,Stethoscope,3,35.97,14.4
1660,1132,143,Napkins,3,8.97,4.5
1661,1732,138,Balloon,3,5.97,2.4
1662,872,104,Spurs,3,74.97,7.5
1663,1521,122,Lab Coat,4,51.96,13
1664,1539,121,Bolt,3,8.97,3.15
1665,1059,124,Crazy Hair Wig,4,23.96,2.4
1666,1653,127,Brown Wig,2,13.98,4.2
1667,822,128,Blonde Wig,2,13.98,4.9
1668,814,110,Ball Gown,4,143.96,36
1669,1262,106,Pirate Hat,2,35.98,5.4
1670,1031,142,Knives,2,5.98,0.6
1671,1557,136,Cleats,2,25.98,15.58
1672,1676,130,Stethoscope,4,47.96,19.2
1673,1296,146,Tablecloth,2,11.98,6.58
1674,879,117,Cape,2,25.98,14.28
1675,1744,137,Baseball Uniform,2,43.98,19.8
1676,1457,141,Forks,1,2.99,1.64
1677,921,133,Skull Mask,1,4.99,0.75
1678,1598,119,Superhero Suit,4,131.96,72.56
1679,1052,140,Cups,4,15.96,8.76
1680,850,139,Streamers,3,5.97,0.6
1681,1595,107,Pirate Boots,1,11.99,1.2
1682,1660,129,Red Wig,3,20.97,9.45
1683,1192,131,Scrubs,1,15.49,2.32
1684,1727,105,Chaps,2,33.98,15.3
1685,1404,119,Superhero Suit,2,65.98,36.28
1686,1241,140,Cups,1,3.99,2.19
1687,1029,113,Sheet w/ Holes,1,3.59,0.9
1688,970,148,Pin-the-tail,1,8.99,3.15
1689,1724,129,Red Wig,1,6.99,3.15
1690,1554,126,Glasses,1,2.99,0.45
1691,1750,149,Ping Pong Balls,4,11.96,2.4
1692,1667,112,Necklace,3,17.97,8.1
1693,1345,128,Blonde Wig,2,13.98,4.9
1694,802,108,Hook,2,9.98,5.98
1695,1438,101,Cowboy Hat,1,39.99,12
1696,1500,128,Blonde Wig,3,20.97,7.35
1697,825,124,Crazy Hair Wig,1,5.99,0.6
1698,1282,144,Plates,4,7.96,2
1699,832,115,Robes,3,107.97,59.37
1700,1237,107,Pirate Boots,3,35.97,3.6
1701,1138,112,Necklace,4,23.96,10.8
1702,1342,133,Skull Mask,4,19.96,3
1703,1385,114,Pointy Hat,2,9.98,2
1704,1556,104,Spurs,4,99.96,10
1705,1107,148,Pin-the-tail,3,26.97,9.45
1706,1292,108,Hook,3,14.97,8.97
1707,1528,131,Scrubs,1,15.49,2.32
1708,1403,113,Sheet w/ Holes,2,7.18,1.8
1709,1639,116,Wand,2,25.98,3.9
1710,1345,137,Baseball Uniform,4,87.96,39.6
1711,1587,147,Pinata,2,25.98,10.4
1712,1079,117,Cape,1,12.99,7.14
1713,1588,116,Wand,1,12.99,1.95
1714,901,115,Robes,4,143.96,79.16
1715,1033,103,Handkerchief,1,4.99,0.75
1716,1155,123,Thick Rubber Gloves,1,3.99,1.6
1717,877,145,Banner,1,7.99,4.39
1718,1245,110,Ball Gown,1,35.99,9
1719,1508,112,Necklace,3,17.97,8.1
1720,1082,105,Chaps,3,50.97,22.95
1721,1615,111,Glass Slippers,4,51.96,15.6
1722,817,105,Chaps,2,33.98,15.3
1723,1660,117,Cape,1,12.99,7.14
1724,1045,123,Thick Rubber Gloves,3,11.97,4.8
1725,1141,148,Pin-the-tail,3,26.97,9.45
1726,1718,139,Streamers,3,5.97,0.6
1727,872,106,Pirate Hat,2,35.98,5.4
1728,1223,122,Lab Coat,1,12.99,3.25
1729,1205,113,Sheet w/ Holes,1,3.59,0.9
1730,1114,110,Ball Gown,1,35.99,9
1731,850,117,Cape,3,38.97,21.42
1732,1141,125,Face Paint,2,13.98,1.4
1733,1151,143,Napkins,3,8.97,4.5
1734,1409,136,Cleats,3,38.97,23.37
1735,1516,131,Scrubs,2,30.98,4.64
1736,1152,103,Handkerchief,4,19.96,3
1737,1482,130,Stethoscope,3,35.97,14.4
1738,946,149,Ping Pong Balls,3,8.97,1.8
1739,1672,103,Handkerchief,4,19.96,3
1740,1478,141,Forks,3,8.97,4.92
1741,1141,146,Tablecloth,1,5.99,3.29
1742,1008,136,Cleats,1,12.99,7.79
1743,807,142,Knives,3,8.97,0.9
1744,1407,134,Baseball Hat,1,4.99,2.99
1745,1719,119,Superhero Suit,2,65.98,36.28
1746,1536,116,Wand,3,38.97,5.85
1747,1745,115,Robes,4,143.96,79.16
1748,1391,135,Bat,4,55.96,8.4
1749,1041,127,Brown Wig,1,6.99,2.1
1750,879,122,Lab Coat,4,51.96,13
1751,1034,102,Cowboy Boots,4,111.96,22.4
1752,841,148,Pin-the-tail,2,17.98,6.3
1753,1753,144,Plates,2,3.98,1
1754,1286,136,Cleats,2,25.98,15.58
1755,1569,113,Sheet w/ Holes,1,3.59,0.9
1756,1329,112,Necklace,1,5.99,2.7
1757,1136,138,Balloon,4,7.96,3.2
1758,1632,111,Glass Slippers,3,38.97,11.7
1759,1541,129,Red Wig,3,20.97,9.45
1760,792,137,Baseball Uniform,1,21.99,9.9
1761,800,104,Spurs,3,74.97,7.5
1762,998,121,Bolt,4,11.96,4.2
1763,1663,129,Red Wig,1,6.99,3.15
1764,1028,133,Skull Mask,1,4.99,0.75
1765,853,142,Knives,2,5.98,0.6
1766,1350,146,Tablecloth,2,11.98,6.58
1767,1511,148,Pin-the-tail,3,26.97,9.45
1768,1524,110,Ball Gown,3,107.97,27
1769,924,111,Glass Slippers,3,38.97,11.7
1770,1562,137,Baseball Uniform,2,43.98,19.8
1771,1063,149,Ping Pong Balls,1,2.99,0.6
1772,1138,103,Handkerchief,3,14.97,2.25
1773,1557,114,Pointy Hat,3,14.97,3
1774,1359,122,Lab Coat,1,12.99,3.25
1775,1630,124,Crazy Hair Wig,3,17.97,1.8
1776,1656,144,Plates,4,7.96,2
1777,1718,120,Tattered Suit,1,29.99,10.5
1778,1633,141,Forks,4,11.96,6.56
1779,1018,122,Lab Coat,3,38.97,9.75
1780,1691,131,Scrubs,3,46.47,6.96
1781,1530,103,Handkerchief,1,4.99,0.75
1782,1752,123,Thick Rubber Gloves,2,7.98,3.2
1783,1092,105,Chaps,4,67.96,30.6
1784,1549,140,Cups,1,3.99,2.19
1785,915,144,Plates,2,3.98,1
